Guid,AccountId,Name,Description,StageName,Amount,Probability,CloseDate,Type,NextStep,LeadSource,ForecastCategoryName,SBQQ__Contracted__c,SBQQ__CreateContractedPrices__c,SBQQ__OrderGroupID__c,SBQQ__Ordered__c,SBQQ__QuotePricebookId__c,SBQQ__Renewal__c,sbaa__ApprovalStatus__c,sbaa__ApprovalStep__c,sbaa__StepApproved__c,sbaa__SubmittedDate__c
f1ef1201-0e24-4d1b-a626-b65784c86691,e0577c6e-7466-47d9-9393-1eecd5db9c30,Camimbo - Upsell,#N/A,Needs Analysis,37575.0,20.0,2024-10-05,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
44b0ead4-df55-40e7-b840-0735458a09ab,466ba7d2-0642-496f-9327-e4ad8314b216,Mybuzz - Upsell,#N/A,Qualification,100082.0,10.0,2024-12-15,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
d6afad39-047e-4800-86f6-50f96778a457,ca1b8828-a1af-4fe3-adb2-5727f2bad4b2,Skinte - Additional Sale,#N/A,Value Proposition,34995.0,50.0,2024-08-14,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
35c6996f-db57-4112-a347-faeea8513f43,9f48e195-10cf-46c5-a116-3598874d495b,Skalith - Upsell,#N/A,Qualification,75000.0,10.0,2024-12-15,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
97d53a12-3697-4955-aad7-2435da9c867e,7dab72e3-a96e-47b0-a303-6e2536e8930a,Roomm - Initial Sale,#N/A,Prospecting,72395.0,10.0,2024-08-17,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
4be3bb29-6aca-4abb-be99-af613d4d00e7,29d0a2fe-3b92-4fba-b34d-b3d266eb365c,Jaxworks - Initial Sale,#N/A,Qualification,74395.0,10.0,2024-09-02,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
4a2f0948-4edb-4f43-bafe-e8d30b373a4d,e70f5604-e247-45c4-9db7-014c11a41d0a,Browsebug - Upsell,#N/A,Qualification,100082.0,10.0,2024-12-15,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
fd1eb875-1459-4ad7-8824-314faaf00344,b7514256-f9d9-4c0c-8305-6245fe192f18,Kanoodle - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2024-10-09,#N/A,#N/A,#N/A,Closed,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
beac4ccd-3c52-40f7-9f62-47f5323946a6,e8cc936f-b48f-42c5-be05-df861809c1dd,Voomm - Cross-sell,#N/A,Proposal/Price Quote,18050.0,75.0,2024-10-25,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
ef1b445f-da34-4af1-923a-83e05f85fc0c,4b9e1789-4962-4ed4-a016-d026f66566e1,Bluejam - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2024-10-09,#N/A,#N/A,#N/A,Closed,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
cec84b2f-a595-4324-a253-0d09900cf24e,c8c10a9e-969d-4372-9ce5-09be80538243,Wikibox - Upsell,#N/A,Qualification,75000.0,10.0,2024-12-15,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
04465b6d-5aed-4b1b-8856-5abeb2a9942a,f7276ccc-ae0b-4bab-91af-6b353999b47d,Dynabox - Upsell,#N/A,Qualification,75000.0,10.0,2024-12-15,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
51762867-ac44-4b34-833e-600ac3da29d4,ff1881c3-8a96-4c0c-b599-d070f4e4cfc4,Dabfeed - Upsell,#N/A,Qualification,75000.0,10.0,2024-12-15,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
55e6706b-33dd-4051-ba79-7ac6becbaf3b,fb5522c5-87e1-46ea-b43b-8fd75733ce15,Realcube - Upsell,#N/A,Qualification,75000.0,10.0,2024-12-15,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
63660096-e837-4aeb-8e16-d451b727af09,be06da5e-254a-4f32-949b-4378ea3a774d,Dynazzy - New Sale,#N/A,Negotiation/Review,#N/A,90.0,2024-11-11,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
d4421155-77a2-48cf-b0c6-4e11efd2f44a,e5fcdd56-47f8-4694-bfa1-12a494ae728e,Browsedrive - Additional Sale,#N/A,Closed Won,72395.0,100.0,2023-01-13,#N/A,#N/A,#N/A,Closed,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
da5802e6-1d1d-4a60-8bda-601c950accf5,e5fcdd56-47f8-4694-bfa1-12a494ae728e,Browsedrive - Initial Sale,#N/A,Needs Analysis,72395.0,20.0,2024-10-17,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
71fe4fea-f214-484f-a0a4-9fbacf6d1cf5,1f8e85eb-d58d-48a5-b934-b013131ffe53,Meembee -Software Renewal and New Widgets,#N/A,Perception Analysis,72395.0,70.0,2024-10-11,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
f8a6695e-42db-4ab6-a8e9-023a26849061,82349597-86d3-4055-b4de-1f2c1354cafa,Zoonoodle - Upsell,#N/A,Qualification,100082.0,10.0,2024-12-15,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
4b72cf7e-bf9e-4b4d-91ba-5fac8f4f3a8c,98fdcff4-bc6e-4035-9427-313addf04b08,Wordtune - Upsell,#N/A,Qualification,100082.0,10.0,2024-12-15,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
624b141c-035f-458b-b34d-ba91fb9cdba5,af50583b-0637-4b81-8424-b0537cd29c57,Chatterpoint - Upsell,#N/A,Qualification,75000.0,10.0,2024-12-15,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
1e5ff03a-4c77-44ab-876b-b3fa544eaf7b,df4db55a-57b8-4afc-a7b4-2358d7456367,Oodoo - Additional Sale,#N/A,Closed Won,29995.0,100.0,2024-05-29,#N/A,#N/A,#N/A,Closed,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
0766e100-2c44-4565-a428-add59787faf2,175d987e-c994-4755-ade1-843834b6ed5d,Talane - Additional Sale,#N/A,Closed Won,72395.0,100.0,2022-11-13,#N/A,#N/A,#N/A,Closed,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
f61f5152-da09-4959-8a5d-bdccdb97ed66,cee475b0-56b6-4f2b-be7b-7d8763f63226,Topicstorm - Additional Sale,#N/A,Needs Analysis,34995.0,20.0,2024-08-31,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
588dfb98-16e4-4e45-8bbd-b9f7230f21a9,1dd04607-7227-46ae-a213-20bea352a0b8,Edgetag - Initial Sale,#N/A,Id. Decision Makers,72395.0,60.0,2024-10-17,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
e6bd7088-5e45-4a99-9307-d2fb52d17cad,d6734588-54f8-4395-821d-3f6669d8332f,Mycat - Cross-sell,#N/A,Proposal/Price Quote,11550.0,75.0,2024-10-25,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
465aee1d-ebd3-4289-bcea-68c0f33d850e,29d0a2fe-3b92-4fba-b34d-b3d266eb365c,Jaxworks - Additional Sale,#N/A,Value Proposition,34995.0,50.0,2024-08-14,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
8c3f6a86-c502-47e3-b320-cfe3e9cf2ec6,b04e26a7-1cc1-4369-961d-5572b263185b,Eazzy - Cross-sell,#N/A,Proposal/Price Quote,34350.0,75.0,2024-10-15,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
c5f9c28f-e215-40f2-9dc8-63fce849199a,d68e6e79-4477-4a16-9321-79fde84c4200,JumpXS - Additional Sale,#N/A,Proposal/Price Quote,34995.0,75.0,2024-07-22,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
14c170b1-c52b-4652-bfee-a67ce8bd9057,e0577c6e-7466-47d9-9393-1eecd5db9c30,Camimbo - Additional Sale,#N/A,Closed Won,34249.0,100.0,2024-11-11,#N/A,#N/A,#N/A,Closed,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
918729bd-6dc7-47b2-a15b-6b60fb1e00e2,5072ef92-6fcd-4355-af48-36ed83d1667c,Topicware - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2024-03-28,#N/A,#N/A,#N/A,Omitted,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
9b16c83f-eafa-4873-80aa-6127c98fb864,a42e6e79-d796-4a1f-9556-e7615bc31e56,Kwideo - Initial Sale,#N/A,Needs Analysis,72395.0,20.0,2024-10-17,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
9ca58b29-1cfd-4a77-8844-94b6a507633a,cb7c2d45-b609-457a-bd90-24eb4853dc2f,Realfire - Additional Sale,#N/A,Qualification,52495.0,10.0,2024-08-09,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
1b5d24e2-580c-4248-ad75-c509d7e91bfc,d867db18-5043-4bfa-8ac8-1b8c48cd4ee5,Mynte - Upsell,#N/A,Qualification,75000.0,10.0,2024-12-15,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
2a5459e2-5e27-4d92-a9d3-fe6d48073e85,652246af-0cee-4ef7-b9f0-5a54d48a66c4,Rhycero - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2024-08-11,#N/A,#N/A,#N/A,Closed,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
567b699d-3e4e-494b-baf8-8d59a3e372ee,ad957499-2386-4f9b-a5fd-e6bd425b73a3,Meeveo - Upsell,#N/A,Qualification,75000.0,10.0,2024-12-15,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
ac73277b-3ac1-4e3e-bf51-2b5ef2617ff5,0255c937-e703-4505-b7a9-8c9747e8b113,Topicblabh-Sto Associates - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2024-10-09,#N/A,#N/A,#N/A,Closed,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
7f37c9fb-57f3-4d03-b9f5-a5e841d6bec2,1303adb4-87fc-47ff-93de-6d489aa30988,Eidelr-Ashpool - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2024-03-28,#N/A,#N/A,#N/A,Omitted,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
f7665ac3-0f19-400e-a73c-b4d2c2bb3368,94109c96-c38a-4c09-aac4-d3fb8778b335,Photolist - Upsell,#N/A,Qualification,75000.0,10.0,2024-12-15,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
223889fb-a8f2-4b7a-aea2-59798c9f98c9,9a7174e1-7076-4faa-a3e8-fa545ac5de65,Agimba - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2024-03-28,#N/A,#N/A,#N/A,Omitted,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
898338e8-bce0-420a-a081-fcb76b2ec0de,62daecfe-8728-4927-8172-ff7de796551c,Yamia - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2024-08-11,#N/A,#N/A,#N/A,Closed,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
a3df5487-153c-4238-a9a9-a042371cfc51,e9e29c84-f852-4a6a-9703-3a57523806d1,Lazzy - Initial Sale,#N/A,Prospecting,73995.0,10.0,2024-10-17,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
05d6298e-0804-41e3-9089-ebecb2c4d8ab,d6734588-54f8-4395-821d-3f6669d8332f,Mycat - Upsell,#N/A,Qualification,75000.0,10.0,2024-12-15,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
bec6bbdc-6d37-47f4-9459-8501ad8722f3,04d3de75-945d-439c-8b37-04783fd2a292,Rhynyx - Additional Sale,#N/A,Negotiation/Review,34995.0,90.0,2024-08-14,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
1d334f27-554e-4c20-aed2-04f0799521ad,92a6efd5-7523-4651-a1da-31ad09d6bd88,Oozz - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2024-03-28,#N/A,#N/A,#N/A,Omitted,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
95799717-6f90-447a-9cb5-472dc080cb4a,229a0aea-c979-4c06-92cd-8677e7bd6316,Shufflester - SOW 1,#N/A,Negotiation/Review,43495.0,90.0,2024-09-11,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
8d254b40-cb15-41bc-a7f7-3951f76da328,d6734588-54f8-4395-821d-3f6669d8332f,Mycat - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2024-03-28,#N/A,#N/A,#N/A,Omitted,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
924d1087-e600-4b5c-bfa2-a46d949abe4d,05ee173f-75d0-4368-a2c9-c5a22da7e476,Gabcube - Upsell,#N/A,Qualification,75000.0,10.0,2024-12-15,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
d4f19405-8bf0-45ad-8a55-faeac3ae8b60,d7da7fba-3d87-46e4-9356-2c6cc3a4482d,Jetpulse - Additional Sale,#N/A,Value Proposition,34995.0,50.0,2024-07-23,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
4ab0a45d-9a5b-420f-839c-71051388cae9,2c76af4a-bec1-44da-999a-3610507f3429,Podcat - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2024-10-09,#N/A,#N/A,#N/A,Closed,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
ee3ffb36-e250-4801-bd2c-8ad25e1266e7,29d0a2fe-3b92-4fba-b34d-b3d266eb365c,Jaxworks - Cross-sell,#N/A,Proposal/Price Quote,18350.0,75.0,2024-09-10,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
3ecb3567-e513-4643-9f48-146849386df2,cb7c2d45-b609-457a-bd90-24eb4853dc2f,Realfire - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2024-03-28,#N/A,#N/A,#N/A,Omitted,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
f8527c70-b8e8-442d-a700-24b0198bdbc3,9fd95f56-37bd-4036-bc0e-e8d5f06cac41,Zazio - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2024-10-09,#N/A,#N/A,#N/A,Closed,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
68755eec-a70f-4440-b87b-b1e4c7d1f8de,02fbb698-e655-4f56-8006-d0a1c122ed05,Aivee - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2024-08-11,#N/A,#N/A,#N/A,Closed,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
e54e1242-e798-4b1b-b218-6e71c281a42c,0447e566-cb88-4210-808d-819647a6e46f,Centimia - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2024-03-28,#N/A,#N/A,#N/A,Omitted,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
802e288f-8c8b-445d-8cb6-a832bdf44796,1303adb4-87fc-47ff-93de-6d489aa30988,Eidelr-Ashpool - Additional Sale,#N/A,Closed Won,72395.0,100.0,2022-10-10,#N/A,#N/A,#N/A,Closed,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
55cd35b3-1753-4c36-967e-e65e87f1c084,0447e566-cb88-4210-808d-819647a6e46f,Centimia - Cross-sell,#N/A,Proposal/Price Quote,18350.0,75.0,2024-10-25,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
3dff3f3c-e5dc-4bee-b448-fda8b6c40bdf,04d3de75-945d-439c-8b37-04783fd2a292,Rhynyx - Upsell,#N/A,Qualification,100082.0,10.0,2024-12-15,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
6a4f1063-1e4b-4187-8b83-3728021163d9,9f6814d7-8a04-4d8f-856d-3975f8f0cb00,Bluezoom - Additional Sale,#N/A,Proposal/Price Quote,31495.0,75.0,2024-08-31,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
7c60ab93-e6e1-4f78-b365-e4ee1151811e,b235ed90-f192-4087-a777-490f1966d422,Trunyx - Upsell,#N/A,Qualification,100082.0,10.0,2024-12-15,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
4c3ce0d9-5ea9-4feb-bcb6-651ec4a742c7,29d0a2fe-3b92-4fba-b34d-b3d266eb365c,Jaxworks - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2024-06-26,#N/A,#N/A,#N/A,Closed,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
c896b1ee-0987-4d9f-a776-869b69da9f40,222383ca-245c-4e2d-8409-ccedefcc63ff,Skaboo - Cross-sell,#N/A,Proposal/Price Quote,11250.0,75.0,2024-10-25,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
dc767962-8303-4b1b-9690-0e16e431ab8b,b04e26a7-1cc1-4369-961d-5572b263185b,Eazzy - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2024-08-11,#N/A,#N/A,#N/A,Closed,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
0d5cc74e-edd5-448e-aaae-cd7c0fc1d091,48fbd67f-9f0b-4da3-a117-56a414e3e5fe,Jabbersphere - Cross-sell,#N/A,Proposal/Price Quote,18350.0,75.0,2024-10-25,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
337cb501-3918-499c-8ac3-513fba33c232,a65151f8-8260-4533-ad23-d7dae783abd2,Zoovu - Cross-sell,#N/A,Proposal/Price Quote,11250.0,75.0,2024-10-25,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
f18a83b7-d156-4e57-9b8c-305f33ee748b,cc08c154-76c4-4769-be40-aaf165e440b3,Fanoodle - Additional Sale,#N/A,Negotiation/Review,72395.0,90.0,2024-03-23,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
266687b7-050d-4f50-ab3c-832cc8288b9d,a40c3716-3bbc-4b3a-8813-3abb46f237eb,salesforce.com - 500 Widgets,Initial deal for 500 widgets. We expect follow-on business with a potential upside of 4000 additional widgets over the next 12 months.,Closed Won,50000.0,100.0,2022-01-29,Existing Business,Closed!,Advertisement,Closed,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
eb21ae9a-5484-4e8f-a396-82aad541063f,bdf830b1-f7d4-4b49-8b9d-5237f5acc9d6,Plambee - Cross-sell,#N/A,Proposal/Price Quote,11250.0,75.0,2024-10-25,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
f312c1f9-6427-4810-90df-54d98bd15ce5,2d7d4628-1dbf-4d8b-84d7-02793096e9ad,Quire - Cross-sell,#N/A,Proposal/Price Quote,11550.0,75.0,2024-10-25,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
a3316a44-0774-4881-87fa-a07d6f066f87,0255c937-e703-4505-b7a9-8c9747e8b113,Topicblabh-Sto Associates - Cross-sell,#N/A,Proposal/Price Quote,18050.0,75.0,2024-10-25,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
065a2e27-8258-45a1-81f3-d0bd10438da0,b9b93108-e892-4d27-bf0c-f4b07b80b5c7,Browsecat - Upsell,#N/A,Qualification,75000.0,10.0,2024-12-15,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
362f34e8-3fb4-48f4-acf1-7b58f3f931e1,7d61a834-587a-449b-ac0a-71b5202e130f,Realbridge - Initial Sale,#N/A,Proposal/Price Quote,73995.0,75.0,2024-09-02,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
435011ef-ce09-4302-ae80-c4d95c640a82,7d61a834-587a-449b-ac0a-71b5202e130f,Realbridge - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2024-08-11,#N/A,#N/A,#N/A,Closed,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
e585f39a-94d0-4309-94f5-b7ed8f9de5db,82349597-86d3-4055-b4de-1f2c1354cafa,Zoonoodle - Initial Sale,#N/A,Value Proposition,72395.0,50.0,2024-10-17,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
0c0a3022-5b6f-479b-907d-c8563bb7920b,fa42db97-2bda-4f4b-8598-385a012389af,Thoughtmix - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2024-08-11,#N/A,#N/A,#N/A,Closed,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
39b69643-e522-499d-8935-1ef23233d772,04d3de75-945d-439c-8b37-04783fd2a292,Rhynyx - Additional Sale,#N/A,Closed Lost,69995.0,0.0,2024-05-28,#N/A,#N/A,#N/A,Omitted,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
0b8e1233-cbf6-4ee5-8151-0323ef859aae,62daecfe-8728-4927-8172-ff7de796551c,Yamia - SOW 2,#N/A,Value Proposition,43497.0,50.0,2024-10-11,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
71ca1e83-e6e1-453d-ac88-bd0a2578f549,05ee173f-75d0-4368-a2c9-c5a22da7e476,Gabcube - Cross-sell,#N/A,Proposal/Price Quote,11550.0,75.0,2024-10-25,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
aba5c18c-81e7-4e16-ae0a-be12c95d1870,62f2b56b-1f44-41ba-9f99-01514e74088f,Eamia - Cross-sell,#N/A,Proposal/Price Quote,11550.0,75.0,2024-10-25,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
8341b34a-ed72-4100-9447-b311aa7dd693,09da5258-f65d-47df-bb8e-413d79928f61,Divavu - Upsell,#N/A,Qualification,100082.0,10.0,2024-12-15,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
c7e23b44-c79a-45bd-9c17-313e78559ec7,73a11015-4b91-4e38-8a95-f4e39357b76d,Fiveclub - Upsell,#N/A,Qualification,100082.0,10.0,2024-12-15,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
c5aa7f73-888e-4f62-b43a-c8dfc9544a2a,15f2efac-4f27-4b5c-a2d0-1c9ab90b9f16,Skimia - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2024-03-28,#N/A,#N/A,#N/A,Omitted,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
c91fb64b-5979-49f6-9c07-5f5bdccc7eeb,229a0aea-c979-4c06-92cd-8677e7bd6316,Shufflester - SOW 2,#N/A,Proposal/Price Quote,43495.0,75.0,2024-12-11,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
81d970d6-9b7d-4401-b3d8-30a7d85ece3c,4a865490-9780-46da-93ed-336f020aa95e,Buzzshare - Initial Sale,#N/A,Prospecting,72395.0,10.0,2024-10-17,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
49e89941-3e51-4c99-bccd-b4c3e71d6115,6aadbb54-a0c9-4223-8fe0-b7ae8297d947,Ooba - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2024-08-24,#N/A,#N/A,#N/A,Closed,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
2b34573f-f615-4bbe-899f-282d82b8f183,e5fcdd56-47f8-4694-bfa1-12a494ae728e,Browsedrive - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2024-08-11,#N/A,#N/A,#N/A,Closed,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
c6abc0e9-949d-4d77-8dfe-9c8304876b45,d42605d3-8c54-4c1e-bd62-0cdca8e6b5e8,Eadel - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2024-10-09,#N/A,#N/A,#N/A,Closed,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
f33e1cae-877e-40cf-9406-61ff1c069200,12758ef2-865b-4413-bc4a-03fcf267e91e,Voolith - Additional Sale,#N/A,Closed Won,29995.0,100.0,2024-05-29,#N/A,#N/A,#N/A,Closed,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
5083ec07-0ad8-4183-a532-5fb39fa4d3b8,bdf830b1-f7d4-4b49-8b9d-5237f5acc9d6,Plambee - Additional Sale,#N/A,Closed Won,72395.0,100.0,2024-06-17,#N/A,#N/A,#N/A,Closed,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
3305f869-6024-4013-bf56-e8d059b9d361,cc08c154-76c4-4769-be40-aaf165e440b3,Fanoodle - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2024-03-28,#N/A,#N/A,#N/A,Omitted,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
fa11dc98-5e0e-4d35-bb2c-55c9b459da95,652246af-0cee-4ef7-b9f0-5a54d48a66c4,Rhycero - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2024-03-28,#N/A,#N/A,#N/A,Omitted,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
